date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-04-19 16:00:00+00:00,2025-04-19 16:00:00+00:00,138.97,139.46,137.67,138.69,158969.757191,,0.0
2025-04-19 20:00:00+00:00,2025-04-19 20:00:00+00:00,138.7,139.89,138.32,139.87,62971.459516,,0.0
2025-04-20 00:00:00+00:00,2025-04-20 00:00:00+00:00,139.86,141.96,139.39,140.96,158968.343518,,0.0
2025-04-20 04:00:00+00:00,2025-04-20 04:00:00+00:00,140.97,141.58,138.62,139.62,149317.711383,,0.0
2025-04-20 08:00:00+00:00,2025-04-20 08:00:00+00:00,139.61,139.8,135.84,136.39,290405.515465,,0.0
2025-04-20 12:00:00+00:00,2025-04-20 12:00:00+00:00,136.38,138.03,135.65,135.95,147270.845173,,0.0
2025-04-20 16:00:00+00:00,2025-04-20 16:00:00+00:00,135.94,137.28,135.71,137.2,94593.346936,,0.0
2025-04-20 20:00:00+00:00,2025-04-20 20:00:00+00:00,137.2,138.48,136.35,137.88,94216.123122,,0.0
2025-04-21 00:00:00+00:00,2025-04-21 00:00:00+00:00,137.87,143.27,137.65,139.39,408387.60445,,0.0
2025-04-21 04:00:00+00:00,2025-04-21 04:00:00+00:00,139.4,141.86,139.23,140.17,143864.290618,,0.0
2025-04-21 08:00:00+00:00,2025-04-21 08:00:00+00:00,140.19,141.18,138.32,138.98,116982.433787,,0.0
2025-04-21 12:00:00+00:00,2025-04-21 12:00:00+00:00,138.98,140.22,136.74,138.3,289920.427898,,0.0
2025-04-21 16:00:00+00:00,2025-04-21 16:00:00+00:00,138.32,138.78,133.88,136.91,300815.634127,,0.0
2025-04-21 20:00:00+00:00,2025-04-21 20:00:00+00:00,136.92,137.42,135.34,136.56,162355.318163,,0.0
2025-04-22 00:00:00+00:00,2025-04-22 00:00:00+00:00,136.57,139.88,134.66,139.35,263639.108154,,0.0
2025-04-22 04:00:00+00:00,2025-04-22 04:00:00+00:00,139.35,140.66,138.46,140.17,137068.678601,,0.0
2025-04-22 08:00:00+00:00,2025-04-22 08:00:00+00:00,140.17,140.77,138.97,140.45,108111.715362,,0.0
2025-04-22 12:00:00+00:00,2025-04-22 12:00:00+00:00,140.45,145.52,140.09,145.3,433592.894092,,0.0
2025-04-22 16:00:00+00:00,2025-04-22 16:00:00+00:00,145.32,147.76,143.47,144.25,242529.465335,,0.0
2025-04-22 20:00:00+00:00,2025-04-22 20:00:00+00:00,144.24,150.25,143.46,148.76,317783.350211,,0.0
2025-04-23 00:00:00+00:00,2025-04-23 00:00:00+00:00,148.78,149.46,147.14,149.22,202445.135414,,0.0
2025-04-23 04:00:00+00:00,2025-04-23 04:00:00+00:00,149.23,152.31,148.59,151.64,251955.206629,,0.0
2025-04-23 08:00:00+00:00,2025-04-23 08:00:00+00:00,151.62,153.75,151.0,152.08,223744.304554,,0.0
2025-04-23 12:00:00+00:00,2025-04-23 12:00:00+00:00,152.08,154.18,148.72,151.39,425178.831185,,0.0
2025-04-23 16:00:00+00:00,2025-04-23 16:00:00+00:00,151.38,152.48,148.95,150.17,166581.512501,,0.0
2025-04-23 20:00:00+00:00,2025-04-23 20:00:00+00:00,150.16,151.82,149.85,151.09,135451.533761,,0.0
2025-04-24 00:00:00+00:00,2025-04-24 00:00:00+00:00,151.09,151.45,147.63,147.76,206001.286997,,0.0
2025-04-24 04:00:00+00:00,2025-04-24 04:00:00+00:00,147.77,149.18,147.01,147.18,171174.536591,,0.0
2025-04-24 08:00:00+00:00,2025-04-24 08:00:00+00:00,147.18,147.75,145.0,147.71,224885.549093,,0.0
2025-04-24 12:00:00+00:00,2025-04-24 12:00:00+00:00,147.72,151.49,147.1,149.35,255607.922942,,0.0
2025-04-24 16:00:00+00:00,2025-04-24 16:00:00+00:00,149.37,152.47,148.85,151.55,208808.887663,,0.0
2025-04-24 20:00:00+00:00,2025-04-24 20:00:00+00:00,151.56,152.9,150.03,152.56,99475.071301,,0.0
2025-04-25 00:00:00+00:00,2025-04-25 00:00:00+00:00,152.56,154.47,150.54,151.74,173255.170444,,0.0
2025-04-25 04:00:00+00:00,2025-04-25 04:00:00+00:00,151.73,155.0,150.77,154.85,147240.779476,,0.0
2025-04-25 08:00:00+00:00,2025-04-25 08:00:00+00:00,154.86,155.01,152.95,154.74,179842.344718,,0.0
2025-04-25 12:00:00+00:00,2025-04-25 12:00:00+00:00,154.75,157.12,152.23,152.94,433599.697836,,0.0
2025-04-25 16:00:00+00:00,2025-04-25 16:00:00+00:00,152.95,153.22,150.45,151.39,143669.774029,,0.0
2025-04-25 20:00:00+00:00,2025-04-25 20:00:00+00:00,151.37,152.57,149.85,150.84,127355.927118,,0.0
2025-04-26 00:00:00+00:00,2025-04-26 00:00:00+00:00,150.86,153.19,150.85,151.39,105163.521692,,0.0
2025-04-26 04:00:00+00:00,2025-04-26 04:00:00+00:00,151.37,152.33,150.0,151.36,98671.368404,,0.0
2025-04-26 08:00:00+00:00,2025-04-26 08:00:00+00:00,151.36,152.38,148.02,148.52,181390.483026,,0.0
2025-04-26 12:00:00+00:00,2025-04-26 12:00:00+00:00,148.52,149.56,147.76,149.32,130024.426809,,0.0
2025-04-26 16:00:00+00:00,2025-04-26 16:00:00+00:00,149.32,149.48,148.34,149.26,51862.828314,,0.0
2025-04-26 20:00:00+00:00,2025-04-26 20:00:00+00:00,149.25,149.7,148.35,149.27,57430.866586,,0.0
2025-04-27 00:00:00+00:00,2025-04-27 00:00:00+00:00,149.27,150.43,146.05,147.55,188069.269054,,0.0
2025-04-27 04:00:00+00:00,2025-04-27 04:00:00+00:00,147.55,147.87,145.51,147.43,86183.967108,,0.0
2025-04-27 08:00:00+00:00,2025-04-27 08:00:00+00:00,147.44,148.75,147.36,147.97,49755.343789,,0.0
2025-04-27 12:00:00+00:00,2025-04-27 12:00:00+00:00,147.97,149.76,147.01,149.03,118570.408463,,0.0
2025-04-27 16:00:00+00:00,2025-04-27 16:00:00+00:00,149.04,150.28,148.21,150.03,61741.27394,,0.0
2025-04-27 20:00:00+00:00,2025-04-27 20:00:00+00:00,150.03,150.11,147.85,148.0,55227.18129,,0.0
2025-04-28 00:00:00+00:00,2025-04-28 00:00:00+00:00,148.0,149.59,144.62,148.4,201905.263284,,0.0
2025-04-28 04:00:00+00:00,2025-04-28 04:00:00+00:00,148.4,151.5,148.39,151.07,131801.474045,,0.0
2025-04-28 08:00:00+00:00,2025-04-28 08:00:00+00:00,151.09,153.4,148.94,151.68,326417.572216,,0.0
2025-04-28 12:00:00+00:00,2025-04-28 12:00:00+00:00,151.67,151.81,145.53,146.33,251028.160791,,0.0
2025-04-28 16:00:00+00:00,2025-04-28 16:00:00+00:00,146.32,148.89,145.39,148.42,130303.277781,,0.0
2025-04-28 20:00:00+00:00,2025-04-28 20:00:00+00:00,148.4,148.46,146.55,147.85,61360.977543,,0.0
2025-04-29 00:00:00+00:00,2025-04-29 00:00:00+00:00,147.85,149.22,146.93,147.47,84170.868713,,0.0
2025-04-29 04:00:00+00:00,2025-04-29 04:00:00+00:00,147.47,148.95,145.55,148.88,124740.358425,,0.0
2025-04-29 08:00:00+00:00,2025-04-29 08:00:00+00:00,148.89,149.5,147.62,149.01,118861.841805,,0.0
2025-04-29 12:00:00+00:00,2025-04-29 12:00:00+00:00,149.01,149.25,146.87,148.01,111682.277009,,0.0
2025-04-29 16:00:00+00:00,2025-04-29 16:00:00+00:00,148.03,150.35,147.69,149.23,139375.57077,,0.0
2025-04-29 20:00:00+00:00,2025-04-29 20:00:00+00:00,149.24,149.52,144.96,146.3,164697.157987,,0.0
2025-04-30 00:00:00+00:00,2025-04-30 00:00:00+00:00,146.29,148.67,145.06,148.19,133615.4783,,0.0
2025-04-30 04:00:00+00:00,2025-04-30 04:00:00+00:00,148.16,148.39,146.13,146.41,80410.649097,,0.0
2025-04-30 08:00:00+00:00,2025-04-30 08:00:00+00:00,146.4,148.0,146.04,147.93,57701.707759,,0.0
2025-04-30 12:00:00+00:00,2025-04-30 12:00:00+00:00,147.94,147.99,140.3,142.21,368540.559528,,0.0
2025-04-30 16:00:00+00:00,2025-04-30 16:00:00+00:00,142.2,146.06,141.37,145.63,144561.947454,,0.0
2025-04-30 20:00:00+00:00,2025-04-30 20:00:00+00:00,145.65,148.11,145.35,147.53,108106.983739,,0.0
2025-05-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,147.54,149.59,147.54,148.71,146544.582901,,0.0
2025-05-01 04:00:00+00:00,2025-05-01 04:00:00+00:00,148.7,150.22,148.0,149.76,91771.842935,,0.0
2025-05-01 08:00:00+00:00,2025-05-01 08:00:00+00:00,149.77,152.46,149.55,151.73,165637.17406,,0.0
2025-05-01 12:00:00+00:00,2025-05-01 12:00:00+00:00,151.73,153.97,150.59,151.81,284165.191462,,0.0
2025-05-01 16:00:00+00:00,2025-05-01 16:00:00+00:00,151.81,152.84,150.07,150.26,162321.993658,,0.0
2025-05-01 20:00:00+00:00,2025-05-01 20:00:00+00:00,150.26,150.96,149.88,150.85,75861.817573,,0.0
2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,150.84,151.72,150.08,150.79,91019.545294,,0.0
2025-05-02 04:00:00+00:00,2025-05-02 04:00:00+00:00,150.8,151.05,148.37,148.54,112101.336561,,0.0
2025-05-02 08:00:00+00:00,2025-05-02 08:00:00+00:00,148.54,150.8,148.42,150.7,47614.135951,,0.0
2025-05-02 12:00:00+00:00,2025-05-02 12:00:00+00:00,150.71,151.92,149.36,149.9,140208.978991,,0.0
2025-05-02 16:00:00+00:00,2025-05-02 16:00:00+00:00,149.91,151.41,147.73,148.08,124363.878056,,0.0
2025-05-02 20:00:00+00:00,2025-05-02 20:00:00+00:00,148.1,148.67,147.33,148.06,80778.123731,,0.0
2025-05-03 00:00:00+00:00,2025-05-03 00:00:00+00:00,148.06,149.06,147.53,148.29,65382.64545,,0.0
2025-05-03 04:00:00+00:00,2025-05-03 04:00:00+00:00,148.29,148.57,147.41,148.14,45909.293519,,0.0
2025-05-03 08:00:00+00:00,2025-05-03 08:00:00+00:00,148.14,148.39,146.7,147.15,72909.56063,,0.0
2025-05-03 12:00:00+00:00,2025-05-03 12:00:00+00:00,147.14,149.0,147.14,148.44,67578.158164,,0.0
2025-05-03 16:00:00+00:00,2025-05-03 16:00:00+00:00,148.45,148.46,145.85,147.45,81192.563514,,0.0
2025-05-03 20:00:00+00:00,2025-05-03 20:00:00+00:00,147.46,147.92,146.65,146.74,45706.763061,,0.0
2025-05-04 00:00:00+00:00,2025-05-04 00:00:00+00:00,146.74,147.71,145.52,145.64,74005.37996,,0.0
2025-05-04 04:00:00+00:00,2025-05-04 04:00:00+00:00,145.64,146.55,145.19,145.66,70252.969969,,0.0
2025-05-04 08:00:00+00:00,2025-05-04 08:00:00+00:00,145.67,145.99,144.69,145.44,67733.537124,,0.0
2025-05-04 12:00:00+00:00,2025-05-04 12:00:00+00:00,145.44,147.24,144.96,146.82,65148.153452,,0.0
2025-05-04 16:00:00+00:00,2025-05-04 16:00:00+00:00,146.8,147.8,146.0,146.18,77800.24608,,0.0
2025-05-04 20:00:00+00:00,2025-05-04 20:00:00+00:00,146.19,147.14,143.65,143.95,98327.887485,,0.0
2025-05-05 00:00:00+00:00,2025-05-05 00:00:00+00:00,143.94,145.45,142.51,144.9,119420.2355,,0.0
2025-05-05 04:00:00+00:00,2025-05-05 04:00:00+00:00,144.9,147.38,144.89,146.88,84538.058084,,0.0
2025-05-05 08:00:00+00:00,2025-05-05 08:00:00+00:00,146.88,147.07,143.6,144.22,75225.639668,,0.0
2025-05-05 12:00:00+00:00,2025-05-05 12:00:00+00:00,144.22,145.42,143.15,143.77,107078.512771,,0.0
2025-05-05 16:00:00+00:00,2025-05-05 16:00:00+00:00,143.76,147.13,143.66,146.49,117630.110346,,0.0
2025-05-05 20:00:00+00:00,2025-05-05 20:00:00+00:00,146.5,147.74,144.96,146.72,75470.356485,,0.0
2025-05-06 00:00:00+00:00,2025-05-06 00:00:00+00:00,146.72,146.85,143.8,144.65,95069.748195,,0.0
2025-05-06 04:00:00+00:00,2025-05-06 04:00:00+00:00,144.66,145.88,144.34,145.25,52325.536766,,0.0
2025-05-06 08:00:00+00:00,2025-05-06 08:00:00+00:00,145.26,145.27,142.0,142.59,102133.412808,,0.0
2025-05-06 12:00:00+00:00,2025-05-06 12:00:00+00:00,142.6,143.98,141.41,143.2,135268.890999,,0.0
2025-05-06 16:00:00+00:00,2025-05-06 16:00:00+00:00,143.2,145.29,142.43,144.85,88599.343123,,0.0
2025-05-06 20:00:00+00:00,2025-05-06 20:00:00+00:00,144.85,147.24,143.54,146.87,168794.86688,,0.0
2025-05-07 00:00:00+00:00,2025-05-07 00:00:00+00:00,146.9,149.53,145.45,146.25,209879.386179,,0.0
2025-05-07 04:00:00+00:00,2025-05-07 04:00:00+00:00,146.26,147.29,145.44,147.26,91363.09604,,0.0
2025-05-07 08:00:00+00:00,2025-05-07 08:00:00+00:00,147.26,148.3,146.92,147.6,78372.362603,,0.0
2025-05-07 12:00:00+00:00,2025-05-07 12:00:00+00:00,147.62,147.77,145.45,145.78,86337.685038,,0.0
2025-05-07 16:00:00+00:00,2025-05-07 16:00:00+00:00,145.77,147.34,144.68,145.77,153475.61102,,0.0
2025-05-07 20:00:00+00:00,2025-05-07 20:00:00+00:00,145.77,148.3,145.49,147.32,92199.91496,,0.0
2025-05-08 00:00:00+00:00,2025-05-08 00:00:00+00:00,147.33,151.19,147.09,150.88,232065.345986,,0.0
2025-05-08 04:00:00+00:00,2025-05-08 04:00:00+00:00,150.89,151.97,150.02,151.58,197666.268784,,0.0
2025-05-08 08:00:00+00:00,2025-05-08 08:00:00+00:00,151.58,155.28,151.53,154.57,270349.196632,,0.0
2025-05-08 12:00:00+00:00,2025-05-08 12:00:00+00:00,154.57,163.08,154.2,160.23,577143.466728,,0.0
2025-05-08 16:00:00+00:00,2025-05-08 16:00:00+00:00,160.23,161.08,158.56,160.54,230916.017677,,0.0
2025-05-08 20:00:00+00:00,2025-05-08 20:00:00+00:00,160.55,164.6,159.78,164.46,257224.754995,,0.0
2025-05-09 00:00:00+00:00,2025-05-09 00:00:00+00:00,164.45,164.46,161.36,161.39,178833.27728,,0.0
2025-05-09 04:00:00+00:00,2025-05-09 04:00:00+00:00,161.37,166.97,161.09,165.1,214450.596071,,0.0
2025-05-09 08:00:00+00:00,2025-05-09 08:00:00+00:00,165.11,176.19,164.27,172.33,699259.852523,,0.0
2025-05-09 12:00:00+00:00,2025-05-09 12:00:00+00:00,172.33,173.42,167.42,170.76,343647.278956,,0.0
2025-05-09 16:00:00+00:00,2025-05-09 16:00:00+00:00,170.78,172.6,168.49,171.9,150603.704816,,0.0
2025-05-09 20:00:00+00:00,2025-05-09 20:00:00+00:00,171.92,173.84,171.13,172.79,92685.185952,,0.0
2025-05-10 00:00:00+00:00,2025-05-10 00:00:00+00:00,172.8,175.21,170.69,171.61,121725.900501,,0.0
2025-05-10 04:00:00+00:00,2025-05-10 04:00:00+00:00,171.62,172.58,169.76,172.36,169361.409761,,0.0
2025-05-10 08:00:00+00:00,2025-05-10 08:00:00+00:00,172.36,173.46,168.75,168.98,216462.424477,,0.0
2025-05-10 12:00:00+00:00,2025-05-10 12:00:00+00:00,168.99,172.03,168.99,171.05,115166.580893,,0.0
2025-05-10 16:00:00+00:00,2025-05-10 16:00:00+00:00,171.07,173.84,170.85,172.21,161253.676096,,0.0
2025-05-10 20:00:00+00:00,2025-05-10 20:00:00+00:00,172.2,178.96,171.41,177.9,220167.915221,,0.0
2025-05-11 00:00:00+00:00,2025-05-11 00:00:00+00:00,177.9,180.3,172.92,175.86,359503.619233,,0.0
2025-05-11 04:00:00+00:00,2025-05-11 04:00:00+00:00,175.87,177.7,172.31,172.62,235806.282857,,0.0
2025-05-11 08:00:00+00:00,2025-05-11 08:00:00+00:00,172.62,175.04,172.6,174.78,95733.845448,,0.0
2025-05-11 12:00:00+00:00,2025-05-11 12:00:00+00:00,174.79,175.23,169.33,170.48,171812.020489,,0.0
2025-05-11 16:00:00+00:00,2025-05-11 16:00:00+00:00,170.48,173.47,169.41,172.74,99648.245574,,0.0
2025-05-11 20:00:00+00:00,2025-05-11 20:00:00+00:00,172.74,173.84,171.27,173.21,59851.988449,,0.0
2025-05-12 00:00:00+00:00,2025-05-12 00:00:00+00:00,173.23,176.93,171.75,174.9,187437.930663,,0.0
2025-05-12 04:00:00+00:00,2025-05-12 04:00:00+00:00,174.9,179.79,173.65,176.1,443647.457718,,0.0
2025-05-12 08:00:00+00:00,2025-05-12 08:00:00+00:00,176.11,177.02,173.66,174.09,186062.706797,,0.0
2025-05-12 12:00:00+00:00,2025-05-12 12:00:00+00:00,174.08,181.43,174.01,174.38,455117.874029,,0.0
2025-05-12 16:00:00+00:00,2025-05-12 16:00:00+00:00,174.38,176.64,168.28,171.24,251745.07693,,0.0
2025-05-12 20:00:00+00:00,2025-05-12 20:00:00+00:00,171.21,174.83,170.44,174.23,72701.193565,,0.0
2025-05-13 00:00:00+00:00,2025-05-13 00:00:00+00:00,174.24,174.4,166.9,166.96,241609.222082,,0.0
2025-05-13 04:00:00+00:00,2025-05-13 04:00:00+00:00,166.97,172.4,166.14,171.5,127227.392253,,0.0
2025-05-13 08:00:00+00:00,2025-05-13 08:00:00+00:00,171.5,175.17,170.95,173.99,126292.527374,,0.0
2025-05-13 12:00:00+00:00,2025-05-13 12:00:00+00:00,174.0,176.35,172.13,176.05,238959.863551,,0.0
2025-05-13 16:00:00+00:00,2025-05-13 16:00:00+00:00,176.05,184.4,175.69,182.09,310877.294189,,0.0
2025-05-13 20:00:00+00:00,2025-05-13 20:00:00+00:00,182.08,184.9,180.37,183.74,186302.360027,,0.0
2025-05-14 00:00:00+00:00,2025-05-14 00:00:00+00:00,183.75,184.88,179.07,180.29,197726.792692,,0.0
2025-05-14 04:00:00+00:00,2025-05-14 04:00:00+00:00,180.29,183.97,179.85,181.72,103315.377469,,0.0
2025-05-14 08:00:00+00:00,2025-05-14 08:00:00+00:00,181.73,182.64,177.56,181.02,159518.307182,,0.0
2025-05-14 12:00:00+00:00,2025-05-14 12:00:00+00:00,181.05,181.88,175.6,177.36,187137.675791,,0.0
2025-05-14 16:00:00+00:00,2025-05-14 16:00:00+00:00,177.36,177.67,173.26,177.08,112019.046298,,0.0
2025-05-14 20:00:00+00:00,2025-05-14 20:00:00+00:00,177.09,177.72,175.21,176.64,45539.860828,,0.0
2025-05-15 00:00:00+00:00,2025-05-15 00:00:00+00:00,176.64,178.32,174.03,174.06,91608.365039,,0.0
2025-05-15 04:00:00+00:00,2025-05-15 04:00:00+00:00,174.06,175.29,169.77,170.4,125936.943527,,0.0
2025-05-15 08:00:00+00:00,2025-05-15 08:00:00+00:00,170.4,173.07,168.7,171.08,131311.530259,,0.0
2025-05-15 12:00:00+00:00,2025-05-15 12:00:00+00:00,171.06,172.89,166.93,172.21,244487.357693,,0.0
2025-05-15 16:00:00+00:00,2025-05-15 16:00:00+00:00,172.21,174.47,167.75,169.75,175640.567235,,0.0
2025-05-15 20:00:00+00:00,2025-05-15 20:00:00+00:00,169.76,170.65,166.69,169.18,140576.032715,,0.0
2025-05-16 00:00:00+00:00,2025-05-16 00:00:00+00:00,169.16,173.66,168.7,172.62,106595.645374,,0.0
2025-05-16 04:00:00+00:00,2025-05-16 04:00:00+00:00,172.63,173.5,171.07,172.15,69696.889799,,0.0
2025-05-16 08:00:00+00:00,2025-05-16 08:00:00+00:00,172.16,174.22,169.39,172.82,119009.376266,,0.0
2025-05-16 12:00:00+00:00,2025-05-16 12:00:00+00:00,172.83,174.13,170.86,172.12,148867.64266,,0.0
2025-05-16 16:00:00+00:00,2025-05-16 16:00:00+00:00,172.11,172.76,169.75,171.41,112367.92461,,0.0
2025-05-16 20:00:00+00:00,2025-05-16 20:00:00+00:00,171.41,171.41,166.4,167.45,139563.772018,,0.0
2025-05-17 00:00:00+00:00,2025-05-17 00:00:00+00:00,167.43,168.61,164.01,168.25,170117.24058,,0.0
2025-05-17 04:00:00+00:00,2025-05-17 04:00:00+00:00,168.26,169.99,167.26,168.58,89129.206857,,0.0
2025-05-17 08:00:00+00:00,2025-05-17 08:00:00+00:00,168.57,169.4,166.74,167.61,73417.69176,,0.0
2025-05-17 12:00:00+00:00,2025-05-17 12:00:00+00:00,167.61,168.21,165.82,167.32,64727.033319,,0.0
2025-05-17 16:00:00+00:00,2025-05-17 16:00:00+00:00,167.31,167.55,164.42,165.24,110148.489726,,0.0
2025-05-17 20:00:00+00:00,2025-05-17 20:00:00+00:00,165.23,167.95,164.36,165.96,88136.464415,,0.0
2025-05-18 00:00:00+00:00,2025-05-18 00:00:00+00:00,165.96,167.9,165.86,166.9,55756.485631,,0.0
2025-05-18 04:00:00+00:00,2025-05-18 04:00:00+00:00,166.92,170.77,166.86,170.66,62709.642059,,0.0
2025-05-18 08:00:00+00:00,2025-05-18 08:00:00+00:00,170.67,171.98,170.56,170.77,64976.968886,,0.0
2025-05-18 12:00:00+00:00,2025-05-18 12:00:00+00:00,170.77,176.68,170.17,176.27,162927.510459,,0.0
2025-05-18 16:00:00+00:00,2025-05-18 16:00:00+00:00,176.28,176.79,166.46,166.63,238466.955498,,0.0
2025-05-18 20:00:00+00:00,2025-05-18 20:00:00+00:00,166.63,174.32,164.53,173.31,221728.981266,,0.0
2025-05-19 00:00:00+00:00,2025-05-19 00:00:00+00:00,173.33,173.93,165.0,165.39,211296.251897,,0.0
2025-05-19 04:00:00+00:00,2025-05-19 04:00:00+00:00,165.37,166.85,159.45,161.93,289889.155974,,0.0
2025-05-19 08:00:00+00:00,2025-05-19 08:00:00+00:00,161.92,162.68,160.47,162.18,130389.225682,,0.0
2025-05-19 12:00:00+00:00,2025-05-19 12:00:00+00:00,162.19,164.74,160.14,164.2,191494.194261,,0.0
2025-05-19 16:00:00+00:00,2025-05-19 16:00:00+00:00,164.21,167.36,162.76,166.6,216800.503382,,0.0
2025-05-19 20:00:00+00:00,2025-05-19 20:00:00+00:00,166.58,167.79,165.14,166.84,78202.932904,,0.0
2025-05-20 00:00:00+00:00,2025-05-20 00:00:00+00:00,166.85,173.09,166.71,169.17,286695.556323,,0.0
2025-05-20 04:00:00+00:00,2025-05-20 04:00:00+00:00,169.2,170.63,167.08,167.37,104589.032984,,0.0
2025-05-20 08:00:00+00:00,2025-05-20 08:00:00+00:00,167.36,168.15,165.21,166.47,332857.877153,,0.0
2025-05-20 12:00:00+00:00,2025-05-20 12:00:00+00:00,166.45,167.38,164.54,166.64,150572.308729,,0.0
2025-05-20 16:00:00+00:00,2025-05-20 16:00:00+00:00,166.64,169.13,164.57,168.19,175116.109772,,0.0
2025-05-20 20:00:00+00:00,2025-05-20 20:00:00+00:00,168.2,169.39,166.29,168.59,152334.569196,,0.0
2025-05-21 00:00:00+00:00,2025-05-21 00:00:00+00:00,168.6,170.92,166.8,169.99,155094.236107,,0.0
2025-05-21 04:00:00+00:00,2025-05-21 04:00:00+00:00,169.97,171.75,168.31,168.77,202007.766377,,0.0
2025-05-21 08:00:00+00:00,2025-05-21 08:00:00+00:00,168.82,169.64,167.39,169.32,87326.870615,,0.0
2025-05-21 12:00:00+00:00,2025-05-21 12:00:00+00:00,169.33,173.66,168.34,172.17,252079.84467,,0.0
2025-05-21 16:00:00+00:00,2025-05-21 16:00:00+00:00,172.17,174.94,165.51,171.22,362796.573677,,0.0
2025-05-21 20:00:00+00:00,2025-05-21 20:00:00+00:00,171.19,175.98,169.14,173.56,173066.187413,,0.0
2025-05-22 00:00:00+00:00,2025-05-22 00:00:00+00:00,173.59,177.5,172.57,176.81,219113.302873,,0.0
2025-05-22 04:00:00+00:00,2025-05-22 04:00:00+00:00,176.82,178.75,175.26,178.48,221731.015679,,0.0
2025-05-22 08:00:00+00:00,2025-05-22 08:00:00+00:00,178.49,180.83,177.21,178.09,198636.392257,,0.0
2025-05-22 12:00:00+00:00,2025-05-22 12:00:00+00:00,178.08,179.9,176.97,179.01,149785.112419,,0.0
2025-05-22 16:00:00+00:00,2025-05-22 16:00:00+00:00,179.02,180.36,177.52,177.84,147987.487877,,0.0
2025-05-22 20:00:00+00:00,2025-05-22 20:00:00+00:00,177.85,180.0,177.29,179.67,70744.290376,,0.0
2025-05-23 00:00:00+00:00,2025-05-23 00:00:00+00:00,179.68,185.39,179.28,185.0,286553.991511,,0.0
2025-05-23 04:00:00+00:00,2025-05-23 04:00:00+00:00,184.98,185.33,180.0,182.54,192269.623937,,0.0
2025-05-23 08:00:00+00:00,2025-05-23 08:00:00+00:00,182.55,187.68,177.11,177.91,359214.997306,,0.0
2025-05-23 12:00:00+00:00,2025-05-23 12:00:00+00:00,177.9,183.78,173.28,180.66,563526.277758,,0.0
2025-05-23 16:00:00+00:00,2025-05-23 16:00:00+00:00,180.68,182.24,178.38,179.17,246159.188303,,0.0
2025-05-23 20:00:00+00:00,2025-05-23 20:00:00+00:00,179.16,179.28,173.3,174.01,177403.134593,,0.0
2025-05-24 00:00:00+00:00,2025-05-24 00:00:00+00:00,174.01,176.03,172.59,175.1,175463.015462,,0.0
2025-05-24 04:00:00+00:00,2025-05-24 04:00:00+00:00,175.12,176.4,173.49,173.99,85153.284313,,0.0
2025-05-24 08:00:00+00:00,2025-05-24 08:00:00+00:00,173.97,178.31,173.26,176.89,97753.434875,,0.0
2025-05-24 12:00:00+00:00,2025-05-24 12:00:00+00:00,176.9,177.13,175.09,176.32,80491.968337,,0.0
2025-05-24 16:00:00+00:00,2025-05-24 16:00:00+00:00,176.33,177.7,175.32,177.15,59233.832766,,0.0
2025-05-24 20:00:00+00:00,2025-05-24 20:00:00+00:00,177.15,177.9,175.38,175.9,46759.181271,,0.0
2025-05-25 00:00:00+00:00,2025-05-25 00:00:00+00:00,175.91,176.9,170.38,173.63,202193.51365,,0.0
2025-05-25 04:00:00+00:00,2025-05-25 04:00:00+00:00,173.64,174.39,171.91,172.36,67175.661635,,0.0
2025-05-25 08:00:00+00:00,2025-05-25 08:00:00+00:00,172.36,172.37,170.17,171.96,116849.149261,,0.0
2025-05-25 12:00:00+00:00,2025-05-25 12:00:00+00:00,171.96,172.65,169.15,170.31,136689.321908,,0.0
2025-05-25 16:00:00+00:00,2025-05-25 16:00:00+00:00,170.31,172.76,169.18,172.51,57562.657694,,0.0
2025-05-25 20:00:00+00:00,2025-05-25 20:00:00+00:00,172.52,175.84,170.95,175.74,96927.939377,,0.0
2025-05-26 00:00:00+00:00,2025-05-26 00:00:00+00:00,175.74,177.78,175.12,177.0,111715.879696,,0.0
2025-05-26 04:00:00+00:00,2025-05-26 04:00:00+00:00,177.01,179.0,176.6,178.16,82394.066741,,0.0
2025-05-26 08:00:00+00:00,2025-05-26 08:00:00+00:00,178.15,178.35,176.35,177.87,63705.685025,,0.0
2025-05-26 12:00:00+00:00,2025-05-26 12:00:00+00:00,177.88,178.79,175.94,177.48,96438.158442,,0.0
2025-05-26 16:00:00+00:00,2025-05-26 16:00:00+00:00,177.49,178.07,173.46,174.06,105775.360821,,0.0
2025-05-26 20:00:00+00:00,2025-05-26 20:00:00+00:00,174.05,176.05,173.65,174.92,66285.689955,,0.0
2025-05-27 00:00:00+00:00,2025-05-27 00:00:00+00:00,174.91,175.79,171.22,173.51,141491.726111,,0.0
2025-05-27 04:00:00+00:00,2025-05-27 04:00:00+00:00,173.51,175.91,172.5,175.45,188920.174947,,0.0
2025-05-27 08:00:00+00:00,2025-05-27 08:00:00+00:00,175.46,177.17,175.02,176.79,131548.318538,,0.0
2025-05-27 12:00:00+00:00,2025-05-27 12:00:00+00:00,176.78,179.4,175.04,178.43,273423.624411,,0.0
2025-05-27 16:00:00+00:00,2025-05-27 16:00:00+00:00,178.44,179.3,177.37,177.5,150590.335317,,0.0
